Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
NG-K-3001,Nigeria,Kitchen,Double Door Fridge,1794768,NGN,Model: Double Rev-9; Power: 793W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 10%; Batch: B-667; Location: Nigeria.
ZA-E-3785,South Africa,Electronics,Steinberg ProBook X1,24412,ZAR,Model: Steinberg Rev-4; Power: 2105W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 22%; Batch: B-599; Location: South Africa.
KE-A-3786,Kenya,Automotive,Electric Scooter,280470,KES,Model: Electric Rev-9; Power: 726W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 3%; Batch: B-777; Location: Kenya.
ZA-A-3787,South Africa,Automotive,Utility Van,10123,ZAR,Model: Utility Rev-7; Power: 110W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 19%; Batch: B-125; Location: South Africa.
ZA-A-3788,South Africa,Automotive,City Hybrid Compact,43635,ZAR,Model: City Rev-4; Power: 369W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 22%; Batch: B-400; Location: South Africa.
IC-O-3789,Ivory Coast,Office,Desktop Laminator,2241231,XOF,Model: Desktop Rev-4; Power: 403W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 23%; Batch: B-414; Location: Ivory Coast.
ZA-E-3790,South Africa,Electronics,Gaming Console X,39055,ZAR,Model: Gaming Rev-4; Power: 1713W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 22%; Batch: B-886; Location: South Africa.
RW-F-3791,Rwanda,Furniture,Ergo Office Chair,3020106,RWF,Model: Ergo Rev-7; Power: 1494W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 33%; Batch: B-229; Location: Rwanda.
NG-F-3792,Nigeria,Furniture,Wardrobe Classic,789711,NGN,Model: Wardrobe Rev-9; Power: 622W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 2%; Batch: B-501; Location: Nigeria.
NL-A-3793,Netherlands,Automotive,All-Terrain 4x4,2461,EUR,Model: All-Terrain Rev-6; Power: 582W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-304; Location: Netherlands.
UG-A-3794,Uganda,Automotive,City Hybrid Compact,17577804,UGX,Model: City Rev-2; Power: 1467W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 10%; Batch: B-956; Location: Uganda.
CM-O-3795,Cameroon,Office,Jet Print Pro,822707,XAF,Model: Jet Rev-5; Power: 132W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-787; Location: Cameroon.
IC-A-3796,Ivory Coast,Automotive,Volt EV Sedan,2418068,XOF,Model: Volt Rev-8; Power: 1680W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 11%; Batch: B-170; Location: Ivory Coast.
NG-F-3797,Nigeria,Furniture,King Size Bed Frame,686677,NGN,Model: King Rev-4; Power: 2180W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 2%; Batch: B-249; Location: Nigeria.
CM-K-3798,Cameroon,Kitchen,Double Door Fridge,1433969,XAF,Model: Double Rev-6; Power: 316W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 28%; Batch: B-434; Location: Cameroon.
NG-F-3799,Nigeria,Furniture,Ergo Office Chair,609698,NGN,Model: Ergo Rev-4; Power: 865W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 3%; Batch: B-745; Location: Nigeria.
NL-F-3800,Netherlands,Furniture,Ergo Office Chair,349,EUR,Model: Ergo Rev-5; Power: 766W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 27%; Batch: B-978; Location: Netherlands.
RW-E-3801,Rwanda,Electronics,Wireless Noise-Canceling Headphones,765869,RWF,Model: Wireless Rev-5; Power: 1087W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 28%; Batch: B-266; Location: Rwanda.
CM-O-3802,Cameroon,Office,Whiteboard Magnetic,1140353,XAF,Model: Whiteboard Rev-7; Power: 2041W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 5%; Batch: B-370; Location: Cameroon.
IC-E-3803,Ivory Coast,Electronics,Apex Smart Tab,666974,XOF,Model: Apex Rev-2; Power: 2028W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 7%; Batch: B-354; Location: Ivory Coast.
NL-K-3804,Netherlands,Kitchen,Double Door Fridge,456,EUR,Model: Double Rev-2; Power: 616W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-301; Location: Netherlands.
IC-K-3805,Ivory Coast,Kitchen,Double Door Fridge,1081248,XOF,Model: Double Rev-1; Power: 2047W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 14%; Batch: B-221; Location: Ivory Coast.
NG-E-3806,Nigeria,Electronics,Nova Phone Z,134467,NGN,Model: Nova Rev-6; Power: 1958W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 23%; Batch: B-690; Location: Nigeria.
RW-E-3807,Rwanda,Electronics,Smart Watch Elite,1019523,RWF,Model: Smart Rev-10; Power: 2257W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 17%; Batch: B-748; Location: Rwanda.
ZA-A-3808,South Africa,Automotive,Rapid Diesel Truck,15635,ZAR,Model: Rapid Rev-10; Power: 227W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 20%; Batch: B-530; Location: South Africa.
IC-O-3809,Ivory Coast,Office,Whiteboard Magnetic,964280,XOF,Model: Whiteboard Rev-1; Power: 1583W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 5%; Batch: B-516; Location: Ivory Coast.
IC-A-3810,Ivory Coast,Automotive,Motorcycle Delivery Pro,255215,XOF,Model: Motorcycle Rev-7; Power: 986W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 30%; Batch: B-654; Location: Ivory Coast.
CM-A-3811,Cameroon,Automotive,Utility Van,2418138,XAF,Model: Utility Rev-8; Power: 489W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 24%; Batch: B-456; Location: Cameroon.
RW-E-3812,Rwanda,Electronics,Bluetooth Speaker Rugged,75181,RWF,Model: Bluetooth Rev-6; Power: 1830W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 18%; Batch: B-746; Location: Rwanda.
NG-A-3813,Nigeria,Automotive,City Hybrid Compact,622201,NGN,Model: City Rev-10; Power: 1297W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 35%; Batch: B-558; Location: Nigeria.
NG-E-3814,Nigeria,Electronics,Nova Phone Z,3800115,NGN,Model: Nova Rev-5; Power: 2082W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 20%; Batch: B-691; Location: Nigeria.
CM-E-3815,Cameroon,Electronics,Smart Watch Elite,1350179,XAF,Model: Smart Rev-10; Power: 2075W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-233; Location: Cameroon.
NG-E-3816,Nigeria,Electronics,Apex Smart Tab,583910,NGN,Model: Apex Rev-10; Power: 1336W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 25%; Batch: B-700; Location: Nigeria.
UG-F-3817,Uganda,Furniture,Zenith Standing Desk,8455097,UGX,Model: Zenith Rev-5; Power: 2093W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 30%; Batch: B-503; Location: Uganda.
IC-F-3818,Ivory Coast,Furniture,Comfort Sofa,91208,XOF,Model: Comfort Rev-4; Power: 357W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 9%; Batch: B-420; Location: Ivory Coast.
NL-E-3819,Netherlands,Electronics,Digital Camera 4K,2899,EUR,Model: Digital Rev-8; Power: 1146W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 3%; Batch: B-418; Location: Netherlands.
UG-K-3820,Uganda,Kitchen,Bread Maker,1783192,UGX,Model: Bread Rev-2; Power: 2175W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 3%; Batch: B-180; Location: Uganda.
KE-E-3821,Kenya,Electronics,Gaming Console X,184008,KES,Model: Gaming Rev-9; Power: 1266W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 13%; Batch: B-472; Location: Kenya.
RW-O-3822,Rwanda,Office,Mechanical RGB Keyboard,1087392,RWF,Model: Mechanical Rev-4; Power: 908W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 25%; Batch: B-951; Location: Rwanda.
RW-E-3823,Rwanda,Electronics,Wireless Noise-Canceling Headphones,3533510,RWF,Model: Wireless Rev-9; Power: 2372W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 3%; Batch: B-587; Location: Rwanda.
NL-E-3824,Netherlands,Electronics,Wireless Noise-Canceling Headphones,1980,EUR,Model: Wireless Rev-7; Power: 1905W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 19%; Batch: B-223; Location: Netherlands.
IN-A-3825,India,Automotive,Luxury Coupe,62437,INR,Model: Luxury Rev-9; Power: 1845W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 9%; Batch: B-971; Location: India.
NG-E-3826,Nigeria,Electronics,Smart Watch Elite,2965131,NGN,Model: Smart Rev-10; Power: 859W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 14%; Batch: B-498; Location: Nigeria.
KE-O-3827,Kenya,Office,Jet Print Pro,250268,KES,Model: Jet Rev-7; Power: 299W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 26%; Batch: B-571; Location: Kenya.
IN-E-3828,India,Electronics,Apex Smart Tab,12370,INR,Model: Apex Rev-6; Power: 467W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 28%; Batch: B-237; Location: India.
IC-O-3829,Ivory Coast,Office,Jet Print Pro,1397069,XOF,Model: Jet Rev-4; Power: 1996W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 17%; Batch: B-487; Location: Ivory Coast.
IN-A-3830,India,Automotive,Rapid Diesel Truck,43810,INR,Model: Rapid Rev-8; Power: 1123W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 2%; Batch: B-474; Location: India.
IN-A-3831,India,Automotive,Electric Scooter,165544,INR,Model: Electric Rev-2; Power: 1882W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 16%; Batch: B-187; Location: India.
IC-A-3832,Ivory Coast,Automotive,All-Terrain 4x4,532270,XOF,Model: All-Terrain Rev-8; Power: 2308W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 15%; Batch: B-657; Location: Ivory Coast.
NL-O-3833,Netherlands,Office,Scan Elite 50,524,EUR,Model: Scan Rev-6; Power: 1900W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 17%; Batch: B-760; Location: Netherlands.
IC-O-3834,Ivory Coast,Office,File Cabinet 3-Drawer,1995886,XOF,Model: File Rev-9; Power: 2094W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 26%; Batch: B-248; Location: Ivory Coast.
NG-A-3835,Nigeria,Automotive,Rapid Diesel Truck,547464,NGN,Model: Rapid Rev-10; Power: 359W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 24%; Batch: B-429; Location: Nigeria.
GH-O-3836,Ghana,Office,Vertical Ergonomic Mouse,1768,GHS,Model: Vertical Rev-6; Power: 1277W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 15%; Batch: B-536; Location: Ghana.
IN-A-3837,India,Automotive,Titan SUV,9854,INR,Model: Titan Rev-7; Power: 581W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 15%; Batch: B-976; Location: India.
RW-A-3838,Rwanda,Automotive,Electric Scooter,2609816,RWF,Model: Electric Rev-9; Power: 1904W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 18%; Batch: B-110; Location: Rwanda.
GH-E-3839,Ghana,Electronics,Apex Smart Tab,14948,GHS,Model: Apex Rev-5; Power: 1146W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 13%; Batch: B-108; Location: Ghana.
KE-K-3840,Kenya,Kitchen,Bread Maker,381436,KES,Model: Bread Rev-4; Power: 163W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 32%; Batch: B-999; Location: Kenya.
KE-E-3841,Kenya,Electronics,Bluetooth Speaker Rugged,203790,KES,Model: Bluetooth Rev-4; Power: 939W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 2%; Batch: B-776; Location: Kenya.
ZA-K-3842,South Africa,Kitchen,Dishwasher Silent,16272,ZAR,Model: Dishwasher Rev-1; Power: 1679W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 34%; Batch: B-296; Location: South Africa.
IN-K-3843,India,Kitchen,Bread Maker,164815,INR,Model: Bread Rev-7; Power: 1317W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 10%; Batch: B-880; Location: India.
NG-F-3844,Nigeria,Furniture,Wardrobe Classic,194109,NGN,Model: Wardrobe Rev-5; Power: 327W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 22%; Batch: B-177; Location: Nigeria.
IC-E-3845,Ivory Coast,Electronics,External SSD 2TB,2163133,XOF,Model: External Rev-8; Power: 892W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 30%; Batch: B-884; Location: Ivory Coast.
GH-E-3846,Ghana,Electronics,Steinberg ProBook X1,1435,GHS,Model: Steinberg Rev-9; Power: 1209W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 10%; Batch: B-802; Location: Ghana.
IN-E-3847,India,Electronics,Digital Camera 4K,97906,INR,Model: Digital Rev-1; Power: 908W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 14%; Batch: B-418; Location: India.
KE-E-3848,Kenya,Electronics,4K Ultra Monitor,64467,KES,Model: 4K Rev-9; Power: 2244W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 28%; Batch: B-423; Location: Kenya.
KE-K-3849,Kenya,Kitchen,Espresso Machine,41875,KES,Model: Espresso Rev-10; Power: 1669W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 14%; Batch: B-241; Location: Kenya.
IC-E-3850,Ivory Coast,Electronics,Wireless Noise-Canceling Headphones,1700417,XOF,Model: Wireless Rev-6; Power: 2198W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 32%; Batch: B-274; Location: Ivory Coast.
NG-O-3851,Nigeria,Office,Desktop Laminator,2853027,NGN,Model: Desktop Rev-9; Power: 423W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 5%; Batch: B-893; Location: Nigeria.
RW-A-3852,Rwanda,Automotive,Volt EV Sedan,2383290,RWF,Model: Volt Rev-6; Power: 952W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 33%; Batch: B-195; Location: Rwanda.
RW-K-3853,Rwanda,Kitchen,Turbo-Blend 500,2656572,RWF,Model: Turbo-Blend Rev-10; Power: 909W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 22%; Batch: B-384; Location: Rwanda.
IN-O-3854,India,Office,Scan Elite 50,70014,INR,Model: Scan Rev-9; Power: 2027W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 13%; Batch: B-535; Location: India.
KE-A-3855,Kenya,Automotive,Electric Scooter,78879,KES,Model: Electric Rev-7; Power: 107W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 15%; Batch: B-652; Location: Kenya.
IN-A-3856,India,Automotive,Luxury Coupe,150150,INR,Model: Luxury Rev-2; Power: 1898W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 29%; Batch: B-233; Location: India.
NL-O-3857,Netherlands,Office,File Cabinet 3-Drawer,662,EUR,Model: File Rev-5; Power: 1650W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 12%; Batch: B-901; Location: Netherlands.
ZA-A-3858,South Africa,Automotive,Roof Rack Cargo Box,47844,ZAR,Model: Roof Rev-2; Power: 2381W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 22%; Batch: B-787; Location: South Africa.
UG-K-3859,Uganda,Kitchen,Slow Cooker Digital,3084972,UGX,Model: Slow Rev-3; Power: 1276W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 33%; Batch: B-688; Location: Uganda.
KE-A-3860,Kenya,Automotive,Volt EV Sedan,379044,KES,Model: Volt Rev-9; Power: 1705W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 25%; Batch: B-602; Location: Kenya.
IN-O-3861,India,Office,Mechanical RGB Keyboard,247101,INR,Model: Mechanical Rev-5; Power: 868W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 4%; Batch: B-848; Location: India.
NG-F-3862,Nigeria,Furniture,Oak Dining Table,847998,NGN,Model: Oak Rev-10; Power: 456W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 15%; Batch: B-321; Location: Nigeria.
ZA-A-3863,South Africa,Automotive,Rapid Diesel Truck,38951,ZAR,Model: Rapid Rev-4; Power: 1939W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 27%; Batch: B-712; Location: South Africa.
CM-K-3864,Cameroon,Kitchen,Double Door Fridge,2335862,XAF,Model: Double Rev-2; Power: 1723W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 3%; Batch: B-471; Location: Cameroon.
IC-K-3865,Ivory Coast,Kitchen,Slow Cooker Digital,1903596,XOF,Model: Slow Rev-4; Power: 1882W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 25%; Batch: B-719; Location: Ivory Coast.
UG-K-3866,Uganda,Kitchen,Induction Cooktop,8156458,UGX,Model: Induction Rev-8; Power: 1317W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 13%; Batch: B-753; Location: Uganda.
IN-E-3867,India,Electronics,Nova Phone Z,65018,INR,Model: Nova Rev-10; Power: 1215W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 26%; Batch: B-756; Location: India.
UG-A-3868,Uganda,Automotive,Volt EV Sedan,18839400,UGX,Model: Volt Rev-1; Power: 118W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 27%; Batch: B-793; Location: Uganda.
IC-A-3869,Ivory Coast,Automotive,Titan SUV,539826,XOF,Model: Titan Rev-3; Power: 1152W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 3%; Batch: B-879; Location: Ivory Coast.
ZA-F-3870,South Africa,Furniture,Comfort Sofa,36343,ZAR,Model: Comfort Rev-3; Power: 132W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 13%; Batch: B-712; Location: South Africa.
CM-K-3871,Cameroon,Kitchen,Dishwasher Silent,37373,XAF,Model: Dishwasher Rev-1; Power: 551W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 4%; Batch: B-386; Location: Cameroon.
KE-E-3872,Kenya,Electronics,External SSD 2TB,105103,KES,Model: External Rev-2; Power: 1544W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 5%; Batch: B-439; Location: Kenya.
CM-E-3873,Cameroon,Electronics,Digital Camera 4K,73259,XAF,Model: Digital Rev-5; Power: 2188W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 28%; Batch: B-541; Location: Cameroon.
ZA-O-3874,South Africa,Office,Whiteboard Magnetic,29691,ZAR,Model: Whiteboard Rev-10; Power: 596W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 22%; Batch: B-988; Location: South Africa.
KE-A-3875,Kenya,Automotive,Luxury Coupe,208439,KES,Model: Luxury Rev-10; Power: 1376W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 14%; Batch: B-410; Location: Kenya.
NG-K-3876,Nigeria,Kitchen,EcoVolt Smart Kettle,1894002,NGN,Model: EcoVolt Rev-3; Power: 673W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 6%; Batch: B-981; Location: Nigeria.
NL-O-3877,Netherlands,Office,Paper Shredder,2356,EUR,Model: Paper Rev-8; Power: 1623W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 10%; Batch: B-961; Location: Netherlands.
NL-A-3878,Netherlands,Automotive,Utility Van,768,EUR,Model: Utility Rev-6; Power: 1377W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 35%; Batch: B-614; Location: Netherlands.
UG-F-3879,Uganda,Furniture,Outdoor Patio Set,6542031,UGX,Model: Outdoor Rev-6; Power: 1881W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 13%; Batch: B-898; Location: Uganda.
ZA-K-3880,South Africa,Kitchen,Turbo-Blend 500,14591,ZAR,Model: Turbo-Blend Rev-5; Power: 1854W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 7%; Batch: B-968; Location: South Africa.
NG-A-3881,Nigeria,Automotive,Titan SUV,3916972,NGN,Model: Titan Rev-2; Power: 794W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 26%; Batch: B-395; Location: Nigeria.
IN-E-3882,India,Electronics,Nova Phone Z,208070,INR,Model: Nova Rev-1; Power: 1514W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 5%; Batch: B-601; Location: India.
NL-A-3883,Netherlands,Automotive,Luxury Coupe,2303,EUR,Model: Luxury Rev-1; Power: 1738W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 15%; Batch: B-537; Location: Netherlands.
UG-O-3884,Uganda,Office,Scan Elite 50,9791819,UGX,Model: Scan Rev-10; Power: 2144W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 8%; Batch: B-299; Location: Uganda.
IC-O-3885,Ivory Coast,Office,File Cabinet 3-Drawer,1337834,XOF,Model: File Rev-5; Power: 575W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 29%; Batch: B-267; Location: Ivory Coast.
KE-A-3886,Kenya,Automotive,All-Terrain 4x4,72885,KES,Model: All-Terrain Rev-6; Power: 993W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 12%; Batch: B-145; Location: Kenya.
NG-O-3887,Nigeria,Office,Whiteboard Magnetic,3597217,NGN,Model: Whiteboard Rev-10; Power: 980W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 18%; Batch: B-923; Location: Nigeria.
NL-O-3888,Netherlands,Office,Vertical Ergonomic Mouse,254,EUR,Model: Vertical Rev-6; Power: 195W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 34%; Batch: B-630; Location: Netherlands.
NL-O-3889,Netherlands,Office,Paper Shredder,1506,EUR,Model: Paper Rev-6; Power: 1972W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 4%; Batch: B-957; Location: Netherlands.
CM-A-3890,Cameroon,Automotive,Motorcycle Delivery Pro,1320086,XAF,Model: Motorcycle Rev-9; Power: 1571W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 4%; Batch: B-417; Location: Cameroon.
ZA-F-3891,South Africa,Furniture,Outdoor Patio Set,20505,ZAR,Model: Outdoor Rev-8; Power: 796W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 9%; Batch: B-403; Location: South Africa.
NG-O-3892,Nigeria,Office,Jet Print Pro,3774849,NGN,Model: Jet Rev-2; Power: 493W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 7%; Batch: B-492; Location: Nigeria.
KE-O-3893,Kenya,Office,Jet Print Pro,100832,KES,Model: Jet Rev-10; Power: 1826W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 13%; Batch: B-891; Location: Kenya.
ZA-O-3894,South Africa,Office,File Cabinet 3-Drawer,18324,ZAR,Model: File Rev-1; Power: 205W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 22%; Batch: B-399; Location: South Africa.
NL-A-3895,Netherlands,Automotive,Roof Rack Cargo Box,1645,EUR,Model: Roof Rev-8; Power: 1837W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 30%; Batch: B-807; Location: Netherlands.
