Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
GE-A-0000,Germany,Wearables,Fitness Tracker Band,30.04,EUR,"Steps, sleep, HR, 14-day battery",Margin 22% | Pacific Imports Inc | Fulfilled from NL depot
SA-Q-0640,South Africa,Audio,Wireless Bluetooth Earbuds,667.36,ZAR,"ANC, 24h battery, IPX5, USB-C",Margin 22% | Backorder until 02/15 | Pacific Imports Inc
GE-R-0641,Germany,Kitchen Appliances,Smart Kettle Pro,43.33,EUR,"1.7L, 3000W, boil-dry protection, LED display",Africa Direct Trading | Bulk discount applies 15% | Backorder until 02/15
NI-S-0642,Nigeria,Wearables,Fitness Tracker Band,44316.73,NGN,"Steps, sleep, HR, 14-day battery",Africa Direct Trading | Low stock alert | Margin 22%
GE-T-0643,Germany,Lighting,LED Desk Lamp,26.68,EUR,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | Margin 22% | Africa Direct Trading
GH-U-0644,Ghana,Wearables,Smart Watch Sport,1058.48,GHS,"GPS, heart rate, 5ATM, 7-day battery",EuroTech Suppliers | Promo margin 12% | Stock in WH3 Berlin
FR-V-0645,France,Power & Batteries,Portable Power Bank 20K,24.69,EUR,"20000mAh, dual USB, 18W PD",Nordic Wholesale | Fulfilled from NL depot | Promo margin 12%
NE-W-0646,Netherlands,Home Appliances,Electric Fan Tower,45.89,EUR,"Oscillating, 3 speeds, remote, timer",Target margin 18% | Low stock alert | Pacific Imports Inc
KE-X-0647,Kenya,Audio,Bluetooth Speaker,6805.08,KES,"20W, waterproof IPX7, 15h playback",Low stock alert | Promo margin 12% | Nordic Wholesale
GH-Y-0648,Ghana,Computing,Mechanical Keyboard,923.74,GHS,"Cherry MX, RGB, wired, UK layout",Target margin 18% | Backorder until 02/15 | Africa Direct Trading
US-Z-0649,United States,Home Appliances,Electric Fan Tower,50.99,USD,"Oscillating, 3 speeds, remote, timer",Bulk discount applies 15% | Fulfilled from NL depot | Africa Direct Trading
NE-A-0650,Netherlands,Kitchen Appliances,Coffee Maker Drip,38.84,EUR,"12-cup, programmable, thermal carafe",Backorder until 02/15 | VIP margin 25% | Nordic Wholesale
UK-B-0651,United Kingdom,Home Appliances,Air Purifier Compact,83.67,GBP,"HEPA H13, 3 speeds, 25m² coverage",Fulfilled from NL depot | Nordic Wholesale | VIP margin 25%
GE-C-0652,Germany,Home Appliances,Air Purifier Compact,85.48,EUR,"HEPA H13, 3 speeds, 25m² coverage",Low stock alert | Target margin 18% | Global Sourcing Co
GE-D-0653,Germany,Computing,Mechanical Keyboard,69.43,EUR,"Cherry MX, RGB, wired, UK layout",EuroTech Suppliers | Fulfilled from NL depot | VIP margin 25%
SA-E-0654,South Africa,Personal Care,Electric Toothbrush,818.26,ZAR,"Sonic, 3 modes, 2-week battery",Pacific Imports Inc | Margin 22% | Backorder until 02/15
SA-F-0655,South Africa,Computing,Mechanical Keyboard,1397.74,ZAR,"Cherry MX, RGB, wired, UK layout",VIP margin 25% | Warehouse A-12 | Pacific Imports Inc
CA-G-0656,Canada,Lighting,LED Desk Lamp,39.9,CAD,"Dimmable, USB port, 5 brightness levels",Nordic Wholesale | Margin 22% | Fulfilled from NL depot
GE-H-0657,Germany,Computing,"Tablet 10""",181.26,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Promo margin 12% | Nordic Wholesale | Low stock alert
UK-I-0658,United Kingdom,Computing,Webcam HD Pro,43.26,GBP,"1080p 60fps, built-in mic, auto-focus",Backorder until 02/15 | Target margin 18% | Pacific Imports Inc
KE-J-0659,Kenya,Personal Care,Electric Toothbrush,5423.2,KES,"Sonic, 3 modes, 2-week battery",Target margin 18% | Warehouse A-12 | Pacific Imports Inc
NI-K-0660,Nigeria,Wearables,Fitness Tracker Band,48027.25,NGN,"Steps, sleep, HR, 14-day battery",Fulfilled from NL depot | Pacific Imports Inc | Bulk discount applies 15%
UK-L-0661,United Kingdom,Lighting,LED Desk Lamp,21.61,GBP,"Dimmable, USB port, 5 brightness levels",Bulk discount applies 15% | Low stock alert | Acme Electronics Ltd
FR-M-0662,France,Audio,Bluetooth Speaker,43.55,EUR,"20W, waterproof IPX7, 15h playback",VIP margin 25% | Stock in WH3 Berlin | Global Sourcing Co
CA-N-0663,Canada,Kitchen Appliances,Coffee Maker Drip,58.6,CAD,"12-cup, programmable, thermal carafe",Pacific Imports Inc | Stock in WH3 Berlin | Promo margin 12%
GH-O-0664,Ghana,Home Appliances,Electric Fan Tower,641.69,GHS,"Oscillating, 3 speeds, remote, timer",Warehouse A-12 | Margin 22% | EuroTech Suppliers
FR-P-0665,France,Wearables,Fitness Tracker Band,26.81,EUR,"Steps, sleep, HR, 14-day battery",Pacific Imports Inc | Margin 22% | Low stock alert
NI-Q-0666,Nigeria,Computing,Mechanical Keyboard,120816.32,NGN,"Cherry MX, RGB, wired, UK layout",Fulfilled from NL depot | EuroTech Suppliers | Bulk discount applies 15%
NI-R-0667,Nigeria,Solar & Power,Solar Inverter TS-9000-X,2104092.1,NGN,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",EuroTech Suppliers | VIP margin 25% | Stock in WH3 Berlin
UK-S-0668,United Kingdom,Computing,Webcam HD Pro,46.2,GBP,"1080p 60fps, built-in mic, auto-focus",Global Sourcing Co | Low stock alert | Margin 22%
NI-T-0669,Nigeria,Personal Care,Electric Toothbrush,61911.83,NGN,"Sonic, 3 modes, 2-week battery",Fulfilled from NL depot | Acme Electronics Ltd | Bulk discount applies 15%
FR-U-0670,France,Audio,Bluetooth Speaker,47.17,EUR,"20W, waterproof IPX7, 15h playback",VIP margin 25% | Nordic Wholesale | Low stock alert
KE-V-0671,Kenya,Solar & Power,Solar Inverter TS-9000-X,147727.9,KES,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Backorder until 02/15 | VIP margin 25% | Africa Direct Trading
NI-W-0672,Nigeria,Audio,Bluetooth Speaker,73535.23,NGN,"20W, waterproof IPX7, 15h playback",Africa Direct Trading | Warehouse A-12 | Bulk discount applies 15%
US-X-0673,United States,Power & Batteries,Portable Power Bank 20K,26.38,USD,"20000mAh, dual USB, 18W PD",Africa Direct Trading | Warehouse A-12 | Margin 22%
CA-Y-0674,Canada,Computing,Mechanical Keyboard,114.75,CAD,"Cherry MX, RGB, wired, UK layout",Warehouse A-12 | Promo margin 12% | Pacific Imports Inc
CA-Z-0675,Canada,Power & Batteries,Portable Power Bank 20K,33.94,CAD,"20000mAh, dual USB, 18W PD",Promo margin 12% | Warehouse A-12 | Nordic Wholesale
GE-A-0676,Germany,Computing,Mechanical Keyboard,77.14,EUR,"Cherry MX, RGB, wired, UK layout",Global Sourcing Co | Backorder until 02/15 | VIP margin 25%
GH-B-0677,Ghana,Kitchen Appliances,Coffee Maker Drip,544.18,GHS,"12-cup, programmable, thermal carafe",Fulfilled from NL depot | Margin 22% | Pacific Imports Inc
GH-C-0678,Ghana,Audio,Wireless Bluetooth Earbuds,417.47,GHS,"ANC, 24h battery, IPX5, USB-C",Fulfilled from NL depot | EuroTech Suppliers | Margin 22%
FR-D-0679,France,Computing,Webcam HD Pro,52.52,EUR,"1080p 60fps, built-in mic, auto-focus",Fulfilled from NL depot | Margin 22% | Pacific Imports Inc
KE-E-0680,Kenya,Home Appliances,Electric Fan Tower,6479.29,KES,"Oscillating, 3 speeds, remote, timer",Promo margin 12% | Stock in WH3 Berlin | EuroTech Suppliers
GH-F-0681,Ghana,Audio,Bluetooth Speaker,658.89,GHS,"20W, waterproof IPX7, 15h playback",Africa Direct Trading | Promo margin 12% | Backorder until 02/15
FR-G-0682,France,Audio,Wireless Bluetooth Earbuds,32.6,EUR,"ANC, 24h battery, IPX5, USB-C",Promo margin 12% | Nordic Wholesale | Low stock alert
KE-H-0683,Kenya,Lighting,LED Desk Lamp,3640.44,KES,"Dimmable, USB port, 5 brightness levels",Promo margin 12% | Low stock alert | EuroTech Suppliers
GH-I-0684,Ghana,Home Appliances,Electric Fan Tower,696.13,GHS,"Oscillating, 3 speeds, remote, timer",Fulfilled from NL depot | Nordic Wholesale | Target margin 18%
NI-J-0685,Nigeria,Audio,Bluetooth Speaker,80836.13,NGN,"20W, waterproof IPX7, 15h playback",VIP margin 25% | Stock in WH3 Berlin | Global Sourcing Co
US-K-0686,United States,Solar & Power,Solar Inverter TS-9000-X,1284.26,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Acme Electronics Ltd | Warehouse A-12 | Promo margin 12%
NI-L-0687,Nigeria,Wearables,Smart Watch Sport,139751.03,NGN,"GPS, heart rate, 5ATM, 7-day battery",Low stock alert | EuroTech Suppliers | Bulk discount applies 15%
US-M-0688,United States,Audio,Bluetooth Speaker,45.69,USD,"20W, waterproof IPX7, 15h playback",Stock in WH3 Berlin | Target margin 18% | Global Sourcing Co
NI-N-0689,Nigeria,Wearables,Smart Watch Sport,137989.24,NGN,"GPS, heart rate, 5ATM, 7-day battery",Fulfilled from NL depot | Global Sourcing Co | Target margin 18%
KE-O-0690,Kenya,Audio,Bluetooth Speaker,5903.53,KES,"20W, waterproof IPX7, 15h playback",Bulk discount applies 15% | Stock in WH3 Berlin | Africa Direct Trading
US-P-0691,United States,Lighting,LED Desk Lamp,31.4,USD,"Dimmable, USB port, 5 brightness levels",Backorder until 02/15 | Target margin 18% | Pacific Imports Inc
GE-Q-0692,Germany,Kitchen Appliances,Coffee Maker Drip,34.53,EUR,"12-cup, programmable, thermal carafe",Warehouse A-12 | Nordic Wholesale | Promo margin 12%
UK-R-0693,United Kingdom,Personal Care,Electric Toothbrush,36.56,GBP,"Sonic, 3 modes, 2-week battery",Target margin 18% | Africa Direct Trading | Stock in WH3 Berlin
NE-S-0694,Netherlands,Power & Batteries,Portable Power Bank 20K,25.53,EUR,"20000mAh, dual USB, 18W PD",Nordic Wholesale | Bulk discount applies 15% | Warehouse A-12
UK-T-0695,United Kingdom,Solar & Power,Solar Inverter TS-9000-X,949.35,GBP,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Low stock alert | Target margin 18% | Acme Electronics Ltd
CA-U-0696,Canada,Computing,Webcam HD Pro,79.59,CAD,"1080p 60fps, built-in mic, auto-focus",Low stock alert | Nordic Wholesale | Target margin 18%
SA-V-0697,South Africa,Wearables,Fitness Tracker Band,512.88,ZAR,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Global Sourcing Co | Margin 22%
NE-W-0698,Netherlands,Power & Batteries,Portable Power Bank 20K,25.07,EUR,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | Stock in WH3 Berlin | Africa Direct Trading
GH-X-0699,Ghana,Computing,"Tablet 10""",2484.79,GHS,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Margin 22% | Low stock alert | Acme Electronics Ltd
NE-Y-0700,Netherlands,Personal Care,Electric Toothbrush,42.37,EUR,"Sonic, 3 modes, 2-week battery",Target margin 18% | Africa Direct Trading | Backorder until 02/15
CA-Z-0701,Canada,Wearables,Fitness Tracker Band,41.14,CAD,"Steps, sleep, HR, 14-day battery",Low stock alert | Promo margin 12% | EuroTech Suppliers
GE-A-0702,Germany,Computing,Mechanical Keyboard,72.23,EUR,"Cherry MX, RGB, wired, UK layout",Warehouse A-12 | Pacific Imports Inc | VIP margin 25%
FR-B-0703,France,Audio,Bluetooth Speaker,50.41,EUR,"20W, waterproof IPX7, 15h playback",Nordic Wholesale | Low stock alert | VIP margin 25%
SA-C-0704,South Africa,Solar & Power,Solar Inverter TS-9000-X,22474.35,ZAR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Fulfilled from NL depot | Pacific Imports Inc | Target margin 18%
CA-D-0705,Canada,Lighting,LED Desk Lamp,41.9,CAD,"Dimmable, USB port, 5 brightness levels",Nordic Wholesale | Promo margin 12% | Backorder until 02/15
NE-E-0706,Netherlands,Personal Care,Electric Toothbrush,43.45,EUR,"Sonic, 3 modes, 2-week battery",Warehouse A-12 | VIP margin 25% | Nordic Wholesale
SA-F-0707,South Africa,Audio,Wireless Bluetooth Earbuds,626.8,ZAR,"ANC, 24h battery, IPX5, USB-C",Nordic Wholesale | Bulk discount applies 15% | Stock in WH3 Berlin
NE-G-0708,Netherlands,Power & Batteries,Portable Power Bank 20K,25.18,EUR,"20000mAh, dual USB, 18W PD",Warehouse A-12 | Promo margin 12% | EuroTech Suppliers
GE-H-0709,Germany,Wearables,Smart Watch Sport,87.99,EUR,"GPS, heart rate, 5ATM, 7-day battery",Fulfilled from NL depot | EuroTech Suppliers | Target margin 18%
GH-I-0710,Ghana,Home Appliances,Electric Fan Tower,712.71,GHS,"Oscillating, 3 speeds, remote, timer",Fulfilled from NL depot | Nordic Wholesale | VIP margin 25%
GE-J-0711,Germany,Computing,Webcam HD Pro,57.53,EUR,"1080p 60fps, built-in mic, auto-focus",Stock in WH3 Berlin | Bulk discount applies 15% | EuroTech Suppliers
GH-K-0712,Ghana,Home Appliances,Air Purifier Compact,1181.71,GHS,"HEPA H13, 3 speeds, 25m² coverage",Low stock alert | Bulk discount applies 15% | Global Sourcing Co
FR-L-0713,France,Solar & Power,Solar Inverter TS-9000-X,1184.41,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Pacific Imports Inc | Margin 22% | Fulfilled from NL depot
UK-M-0714,United Kingdom,Audio,Wireless Bluetooth Earbuds,29.89,GBP,"ANC, 24h battery, IPX5, USB-C",Bulk discount applies 15% | Global Sourcing Co | Backorder until 02/15
NE-N-0715,Netherlands,Home Appliances,Air Purifier Compact,90.87,EUR,"HEPA H13, 3 speeds, 25m² coverage",Acme Electronics Ltd | Bulk discount applies 15% | Warehouse A-12
UK-O-0716,United Kingdom,Home Appliances,Electric Fan Tower,42.7,GBP,"Oscillating, 3 speeds, remote, timer",EuroTech Suppliers | Bulk discount applies 15% | Backorder until 02/15
SA-P-0717,South Africa,Audio,Wireless Bluetooth Earbuds,655.28,ZAR,"ANC, 24h battery, IPX5, USB-C",Acme Electronics Ltd | Margin 22% | Backorder until 02/15
SA-Q-0718,South Africa,Power & Batteries,Portable Power Bank 20K,459.77,ZAR,"20000mAh, dual USB, 18W PD",Fulfilled from NL depot | Africa Direct Trading | Target margin 18%
NE-R-0719,Netherlands,Home Appliances,Air Purifier Compact,91.93,EUR,"HEPA H13, 3 speeds, 25m² coverage",Margin 22% | Warehouse A-12 | Global Sourcing Co
NE-S-0720,Netherlands,Kitchen Appliances,Smart Kettle Pro,40.62,EUR,"1.7L, 3000W, boil-dry protection, LED display",Margin 22% | Warehouse A-12 | Pacific Imports Inc
NI-T-0721,Nigeria,Lighting,LED Desk Lamp,45608.56,NGN,"Dimmable, USB port, 5 brightness levels",Acme Electronics Ltd | Bulk discount applies 15% | Low stock alert
UK-U-0722,United Kingdom,Kitchen Appliances,Coffee Maker Drip,34.26,GBP,"12-cup, programmable, thermal carafe",Fulfilled from NL depot | Margin 22% | Acme Electronics Ltd
NE-V-0723,Netherlands,Solar & Power,Solar Inverter TS-9000-X,1251.1,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Promo margin 12% | Africa Direct Trading | Stock in WH3 Berlin
FR-W-0724,France,Computing,Webcam HD Pro,48.4,EUR,"1080p 60fps, built-in mic, auto-focus",Backorder until 02/15 | Target margin 18% | EuroTech Suppliers
US-X-0725,United States,Wearables,Smart Watch Sport,96.32,USD,"GPS, heart rate, 5ATM, 7-day battery",Global Sourcing Co | Low stock alert | Bulk discount applies 15%
NI-Y-0726,Nigeria,Solar & Power,Solar Inverter TS-9000-X,1778132.27,NGN,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",EuroTech Suppliers | Promo margin 12% | Stock in WH3 Berlin
UK-Z-0727,United Kingdom,Solar & Power,Solar Inverter TS-9000-X,975.63,GBP,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Acme Electronics Ltd | Low stock alert | Promo margin 12%
NI-A-0728,Nigeria,Solar & Power,Solar Inverter TS-9000-X,2071430.29,NGN,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",VIP margin 25% | Warehouse A-12 | Nordic Wholesale
GE-B-0729,Germany,Wearables,Fitness Tracker Band,29.41,EUR,"Steps, sleep, HR, 14-day battery",Global Sourcing Co | Fulfilled from NL depot | Margin 22%
GE-C-0730,Germany,Kitchen Appliances,Smart Kettle Pro,44.26,EUR,"1.7L, 3000W, boil-dry protection, LED display",Pacific Imports Inc | Promo margin 12% | Warehouse A-12
GH-D-0731,Ghana,Audio,Bluetooth Speaker,590.83,GHS,"20W, waterproof IPX7, 15h playback",Promo margin 12% | Fulfilled from NL depot | Acme Electronics Ltd
SA-E-0732,South Africa,Computing,Webcam HD Pro,971.69,ZAR,"1080p 60fps, built-in mic, auto-focus",Backorder until 02/15 | Acme Electronics Ltd | Promo margin 12%
CA-F-0733,Canada,Kitchen Appliances,Smart Kettle Pro,67.85,CAD,"1.7L, 3000W, boil-dry protection, LED display",Fulfilled from NL depot | Africa Direct Trading | VIP margin 25%
GE-G-0734,Germany,Wearables,Fitness Tracker Band,30.42,EUR,"Steps, sleep, HR, 14-day battery",Africa Direct Trading | Warehouse A-12 | Bulk discount applies 15%
KE-H-0735,Kenya,Wearables,Fitness Tracker Band,4237.84,KES,"Steps, sleep, HR, 14-day battery",Low stock alert | Global Sourcing Co | Margin 22%
GH-I-0736,Ghana,Power & Batteries,Portable Power Bank 20K,320.32,GHS,"20000mAh, dual USB, 18W PD",Nordic Wholesale | Fulfilled from NL depot | Target margin 18%
CA-J-0737,Canada,Audio,Bluetooth Speaker,65.23,CAD,"20W, waterproof IPX7, 15h playback",Fulfilled from NL depot | Global Sourcing Co | Margin 22%
KE-K-0738,Kenya,Lighting,LED Desk Lamp,3919.59,KES,"Dimmable, USB port, 5 brightness levels",VIP margin 25% | Low stock alert | Global Sourcing Co
GH-L-0739,Ghana,Solar & Power,Solar Inverter TS-9000-X,14514.59,GHS,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Nordic Wholesale | Low stock alert | Target margin 18%
SA-M-0740,South Africa,Wearables,Fitness Tracker Band,565.98,ZAR,"Steps, sleep, HR, 14-day battery",Margin 22% | EuroTech Suppliers | Fulfilled from NL depot
GE-N-0741,Germany,Power & Batteries,Portable Power Bank 20K,22.52,EUR,"20000mAh, dual USB, 18W PD",Target margin 18% | Pacific Imports Inc | Fulfilled from NL depot
KE-O-0742,Kenya,Personal Care,Electric Toothbrush,6160.12,KES,"Sonic, 3 modes, 2-week battery",Warehouse A-12 | Bulk discount applies 15% | Pacific Imports Inc
GE-P-0743,Germany,Home Appliances,Electric Fan Tower,45.7,EUR,"Oscillating, 3 speeds, remote, timer",Target margin 18% | Backorder until 02/15 | Africa Direct Trading
NI-Q-0744,Nigeria,Wearables,Fitness Tracker Band,43666.53,NGN,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | EuroTech Suppliers | Target margin 18%
CA-R-0745,Canada,Lighting,LED Desk Lamp,39.62,CAD,"Dimmable, USB port, 5 brightness levels",Nordic Wholesale | Promo margin 12% | Fulfilled from NL depot
CA-S-0746,Canada,Audio,Wireless Bluetooth Earbuds,46.03,CAD,"ANC, 24h battery, IPX5, USB-C",Acme Electronics Ltd | Warehouse A-12 | Promo margin 12%
NE-T-0747,Netherlands,Personal Care,Electric Toothbrush,42.68,EUR,"Sonic, 3 modes, 2-week battery",Pacific Imports Inc | Bulk discount applies 15% | Warehouse A-12
GH-U-0748,Ghana,Audio,Bluetooth Speaker,611.67,GHS,"20W, waterproof IPX7, 15h playback",Africa Direct Trading | Fulfilled from NL depot | Bulk discount applies 15%
SA-V-0749,South Africa,Kitchen Appliances,Coffee Maker Drip,684.47,ZAR,"12-cup, programmable, thermal carafe",Warehouse A-12 | Nordic Wholesale | VIP margin 25%
GH-W-0750,Ghana,Kitchen Appliances,Coffee Maker Drip,540.17,GHS,"12-cup, programmable, thermal carafe",Low stock alert | Global Sourcing Co | Promo margin 12%
GH-X-0751,Ghana,Home Appliances,Air Purifier Compact,1336.06,GHS,"HEPA H13, 3 speeds, 25m² coverage",Africa Direct Trading | Low stock alert | Promo margin 12%
US-Y-0752,United States,Lighting,LED Desk Lamp,29.96,USD,"Dimmable, USB port, 5 brightness levels",EuroTech Suppliers | Target margin 18% | Warehouse A-12
KE-Z-0753,Kenya,Kitchen Appliances,Smart Kettle Pro,5691.14,KES,"1.7L, 3000W, boil-dry protection, LED display",VIP margin 25% | Low stock alert | Pacific Imports Inc
NE-A-0754,Netherlands,Lighting,LED Desk Lamp,27.01,EUR,"Dimmable, USB port, 5 brightness levels",Backorder until 02/15 | Target margin 18% | Pacific Imports Inc
FR-B-0755,France,Home Appliances,Air Purifier Compact,96.35,EUR,"HEPA H13, 3 speeds, 25m² coverage",Fulfilled from NL depot | Global Sourcing Co | Bulk discount applies 15%
UK-C-0756,United Kingdom,Wearables,Fitness Tracker Band,26.12,GBP,"Steps, sleep, HR, 14-day battery",Target margin 18% | Low stock alert | Acme Electronics Ltd
CA-D-0757,Canada,Power & Batteries,Portable Power Bank 20K,33.55,CAD,"20000mAh, dual USB, 18W PD",Global Sourcing Co | Warehouse A-12 | Margin 22%
NE-E-0758,Netherlands,Lighting,LED Desk Lamp,26.59,EUR,"Dimmable, USB port, 5 brightness levels",Bulk discount applies 15% | Low stock alert | EuroTech Suppliers
UK-F-0759,United Kingdom,Computing,Mechanical Keyboard,61.19,GBP,"Cherry MX, RGB, wired, UK layout",Low stock alert | Margin 22% | Africa Direct Trading
KE-G-0760,Kenya,Computing,"Tablet 10""",28051.19,KES,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Bulk discount applies 15% | Acme Electronics Ltd | Fulfilled from NL depot
NI-H-0761,Nigeria,Wearables,Smart Watch Sport,133327.81,NGN,"GPS, heart rate, 5ATM, 7-day battery",Bulk discount applies 15% | Low stock alert | Global Sourcing Co
GE-I-0762,Germany,Kitchen Appliances,Smart Kettle Pro,44.2,EUR,"1.7L, 3000W, boil-dry protection, LED display",Margin 22% | Fulfilled from NL depot | Global Sourcing Co
KE-J-0763,Kenya,Audio,Wireless Bluetooth Earbuds,5131.38,KES,"ANC, 24h battery, IPX5, USB-C",Nordic Wholesale | Margin 22% | Fulfilled from NL depot
