Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
NI-A-0000,Nigeria,Kitchen Appliances,Smart Kettle Pro,69028.1,NGN,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Promo margin 12% | Backorder until 02/15
CA-B-0703,Canada,Lighting,LED Desk Lamp,37.69,CAD,"Dimmable, USB port, 5 brightness levels",Margin 22% | Pacific Imports Inc | Backorder until 02/15
NE-C-0704,Netherlands,Power & Batteries,Portable Power Bank 20K,23.11,EUR,"20000mAh, dual USB, 18W PD",Stock in WH3 Berlin | VIP margin 25% | Africa Direct Trading
NI-D-0705,Nigeria,Power & Batteries,Portable Power Bank 20K,43506.16,NGN,"20000mAh, dual USB, 18W PD",Warehouse A-12 | Target margin 18% | Africa Direct Trading
US-E-0706,United States,Kitchen Appliances,Coffee Maker Drip,39.54,USD,"12-cup, programmable, thermal carafe",Nordic Wholesale | Backorder until 02/15 | Bulk discount applies 15%
CA-F-0707,Canada,Personal Care,Electric Toothbrush,58.09,CAD,"Sonic, 3 modes, 2-week battery",Backorder until 02/15 | Bulk discount applies 15% | Pacific Imports Inc
GH-G-0708,Ghana,Home Appliances,Electric Fan Tower,647.73,GHS,"Oscillating, 3 speeds, remote, timer",Nordic Wholesale | Fulfilled from NL depot | Target margin 18%
NE-H-0709,Netherlands,Wearables,Fitness Tracker Band,29.03,EUR,"Steps, sleep, HR, 14-day battery",Africa Direct Trading | Promo margin 12% | Stock in WH3 Berlin
SA-I-0710,South Africa,Lighting,LED Desk Lamp,547.03,ZAR,"Dimmable, USB port, 5 brightness levels",Margin 22% | Backorder until 02/15 | Pacific Imports Inc
UK-J-0711,United Kingdom,Home Appliances,Air Purifier Compact,82.01,GBP,"HEPA H13, 3 speeds, 25m² coverage",Pacific Imports Inc | Promo margin 12% | Low stock alert
KE-K-0712,Kenya,Computing,Webcam HD Pro,7664.11,KES,"1080p 60fps, built-in mic, auto-focus",Low stock alert | Bulk discount applies 15% | Acme Electronics Ltd
NE-L-0713,Netherlands,Computing,"Tablet 10""",198.98,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Pacific Imports Inc | Margin 22% | Backorder until 02/15
CD-M-0714,Côte d'Ivoire,Solar & Power,Solar Inverter TS-9000-X,723507.59,XOF,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Nordic Wholesale | Low stock alert | VIP margin 25%
GH-N-0715,Ghana,Kitchen Appliances,Smart Kettle Pro,629.56,GHS,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Stock in WH3 Berlin | VIP margin 25%
NE-O-0716,Netherlands,Lighting,LED Desk Lamp,28.9,EUR,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | Margin 22% | Global Sourcing Co
GE-P-0717,Germany,Home Appliances,Air Purifier Compact,91.07,EUR,"HEPA H13, 3 speeds, 25m² coverage",Low stock alert | Africa Direct Trading | VIP margin 25%
SA-Q-0718,South Africa,Computing,"Tablet 10""",3431.55,ZAR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Stock in WH3 Berlin | Africa Direct Trading | Promo margin 12%
UK-R-0719,United Kingdom,Kitchen Appliances,Coffee Maker Drip,33.21,GBP,"12-cup, programmable, thermal carafe",Fulfilled from NL depot | Global Sourcing Co | Bulk discount applies 15%
US-S-0720,United States,Kitchen Appliances,Coffee Maker Drip,40.13,USD,"12-cup, programmable, thermal carafe",EuroTech Suppliers | Stock in WH3 Berlin | VIP margin 25%
NE-T-0721,Netherlands,Kitchen Appliances,Coffee Maker Drip,34.08,EUR,"12-cup, programmable, thermal carafe",EuroTech Suppliers | Bulk discount applies 15% | Warehouse A-12
CA-U-0722,Canada,Computing,"Tablet 10""",291.99,CAD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Stock in WH3 Berlin | Global Sourcing Co | Target margin 18%
CA-V-0723,Canada,Computing,Mechanical Keyboard,102.49,CAD,"Cherry MX, RGB, wired, UK layout",Acme Electronics Ltd | Low stock alert | Target margin 18%
GH-W-0724,Ghana,Audio,Wireless Bluetooth Earbuds,494.1,GHS,"ANC, 24h battery, IPX5, USB-C",EuroTech Suppliers | Margin 22% | Backorder until 02/15
GH-X-0725,Ghana,Audio,Bluetooth Speaker,611.89,GHS,"20W, waterproof IPX7, 15h playback",Stock in WH3 Berlin | Acme Electronics Ltd | Bulk discount applies 15%
NI-Y-0726,Nigeria,Home Appliances,Air Purifier Compact,164058.58,NGN,"HEPA H13, 3 speeds, 25m² coverage",Promo margin 12% | Fulfilled from NL depot | Africa Direct Trading
US-Z-0727,United States,Power & Batteries,Portable Power Bank 20K,28.05,USD,"20000mAh, dual USB, 18W PD",Stock in WH3 Berlin | Margin 22% | Africa Direct Trading
UK-A-0728,United Kingdom,Personal Care,Electric Toothbrush,36.32,GBP,"Sonic, 3 modes, 2-week battery",Target margin 18% | Backorder until 02/15 | Acme Electronics Ltd
US-B-0729,United States,Audio,Wireless Bluetooth Earbuds,34.64,USD,"ANC, 24h battery, IPX5, USB-C",EuroTech Suppliers | Margin 22% | Warehouse A-12
NE-C-0730,Netherlands,TV & Display,LED TV 55 inch,438.85,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Promo margin 12% | Warehouse A-12 | Africa Direct Trading
NE-D-0731,Netherlands,Solar & Power,Solar Inverter TS-9000-X,1237.7,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Stock in WH3 Berlin | Target margin 18% | Acme Electronics Ltd
GE-E-0732,Germany,Personal Care,Electric Toothbrush,38.2,EUR,"Sonic, 3 modes, 2-week battery",Acme Electronics Ltd | Low stock alert | Margin 22%
UK-F-0733,United Kingdom,Kitchen Appliances,Coffee Maker Drip,29.94,GBP,"12-cup, programmable, thermal carafe",Stock in WH3 Berlin | Acme Electronics Ltd | Promo margin 12%
CA-G-0734,Canada,Personal Care,Electric Toothbrush,65.43,CAD,"Sonic, 3 modes, 2-week battery",VIP margin 25% | Nordic Wholesale | Stock in WH3 Berlin
US-H-0735,United States,Wearables,Smart Watch Sport,96.89,USD,"GPS, heart rate, 5ATM, 7-day battery",Stock in WH3 Berlin | Promo margin 12% | Nordic Wholesale
FR-I-0736,France,Computing,Mechanical Keyboard,68.51,EUR,"Cherry MX, RGB, wired, UK layout",Nordic Wholesale | Bulk discount applies 15% | Low stock alert
UK-J-0737,United Kingdom,Home Appliances,Air Purifier Compact,72.86,GBP,"HEPA H13, 3 speeds, 25m² coverage",VIP margin 25% | Stock in WH3 Berlin | Nordic Wholesale
UK-K-0738,United Kingdom,Audio,Wireless Bluetooth Earbuds,28.27,GBP,"ANC, 24h battery, IPX5, USB-C",Africa Direct Trading | Backorder until 02/15 | Margin 22%
GH-L-0739,Ghana,Personal Care,Electric Toothbrush,507.59,GHS,"Sonic, 3 modes, 2-week battery",Stock in WH3 Berlin | Africa Direct Trading | Promo margin 12%
UK-M-0740,United Kingdom,Computing,"Tablet 10""",161.18,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Warehouse A-12 | Global Sourcing Co | VIP margin 25%
CA-N-0741,Canada,Personal Care,Electric Toothbrush,54.7,CAD,"Sonic, 3 modes, 2-week battery",Low stock alert | Pacific Imports Inc | Bulk discount applies 15%
UK-O-0742,United Kingdom,Lighting,LED Desk Lamp,23.26,GBP,"Dimmable, USB port, 5 brightness levels",Bulk discount applies 15% | Warehouse A-12 | Acme Electronics Ltd
GE-P-0743,Germany,Kitchen Appliances,Smart Kettle Pro,41.29,EUR,"1.7L, 3000W, boil-dry protection, LED display",Pacific Imports Inc | Fulfilled from NL depot | Target margin 18%
GE-Q-0744,Germany,Lighting,LED Desk Lamp,29.28,EUR,"Dimmable, USB port, 5 brightness levels",Low stock alert | Promo margin 12% | EuroTech Suppliers
US-R-0745,United States,Computing,Mechanical Keyboard,78.78,USD,"Cherry MX, RGB, wired, UK layout",Bulk discount applies 15% | Nordic Wholesale | Fulfilled from NL depot
NI-S-0746,Nigeria,Kitchen Appliances,Smart Kettle Pro,75004.52,NGN,"1.7L, 3000W, boil-dry protection, LED display",Promo margin 12% | Acme Electronics Ltd | Warehouse A-12
UK-T-0747,United Kingdom,Computing,Webcam HD Pro,49.48,GBP,"1080p 60fps, built-in mic, auto-focus",Target margin 18% | Nordic Wholesale | Fulfilled from NL depot
UK-U-0748,United Kingdom,Computing,Webcam HD Pro,46.01,GBP,"1080p 60fps, built-in mic, auto-focus",Global Sourcing Co | Warehouse A-12 | Margin 22%
NE-V-0749,Netherlands,Audio,Bluetooth Speaker,44.65,EUR,"20W, waterproof IPX7, 15h playback",Target margin 18% | Warehouse A-12 | Acme Electronics Ltd
CD-W-0750,Côte d'Ivoire,Home Appliances,Air Purifier Compact,57145.07,XOF,"HEPA H13, 3 speeds, 25m² coverage",Bulk discount applies 15% | Acme Electronics Ltd | Backorder until 02/15
UK-X-0751,United Kingdom,Computing,Mechanical Keyboard,66.13,GBP,"Cherry MX, RGB, wired, UK layout",Low stock alert | Promo margin 12% | Acme Electronics Ltd
GH-Y-0752,Ghana,Computing,Webcam HD Pro,743.02,GHS,"1080p 60fps, built-in mic, auto-focus",Margin 22% | Low stock alert | Africa Direct Trading
NI-Z-0753,Nigeria,Home Appliances,Air Purifier Compact,147045.06,NGN,"HEPA H13, 3 speeds, 25m² coverage",Target margin 18% | Warehouse A-12 | EuroTech Suppliers
SA-A-0754,South Africa,Audio,Wireless Bluetooth Earbuds,636.37,ZAR,"ANC, 24h battery, IPX5, USB-C",Low stock alert | Margin 22% | Africa Direct Trading
CD-B-0755,Côte d'Ivoire,Home Appliances,Air Purifier Compact,61804.57,XOF,"HEPA H13, 3 speeds, 25m² coverage",EuroTech Suppliers | Low stock alert | Promo margin 12%
GE-C-0756,Germany,Wearables,Fitness Tracker Band,28.22,EUR,"Steps, sleep, HR, 14-day battery",Pacific Imports Inc | Promo margin 12% | Fulfilled from NL depot
CD-D-0757,Côte d'Ivoire,Audio,Wireless Bluetooth Earbuds,23677.22,XOF,"ANC, 24h battery, IPX5, USB-C",VIP margin 25% | Stock in WH3 Berlin | Pacific Imports Inc
FR-E-0758,France,Kitchen Appliances,Coffee Maker Drip,36.46,EUR,"12-cup, programmable, thermal carafe",VIP margin 25% | Global Sourcing Co | Warehouse A-12
FR-F-0759,France,Computing,"Tablet 10""",199.78,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Global Sourcing Co | Fulfilled from NL depot | Bulk discount applies 15%
CA-G-0760,Canada,Computing,"Tablet 10""",296.81,CAD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Margin 22% | Stock in WH3 Berlin | Africa Direct Trading
CD-H-0761,Côte d'Ivoire,Home Appliances,Air Purifier Compact,64907.5,XOF,"HEPA H13, 3 speeds, 25m² coverage",Margin 22% | Stock in WH3 Berlin | Pacific Imports Inc
NE-I-0762,Netherlands,Computing,"Tablet 10""",193.85,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",EuroTech Suppliers | VIP margin 25% | Stock in WH3 Berlin
FR-J-0763,France,Computing,"Tablet 10""",199.31,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Low stock alert | Promo margin 12% | EuroTech Suppliers
US-K-0764,United States,Lighting,LED Desk Lamp,31.7,USD,"Dimmable, USB port, 5 brightness levels",Target margin 18% | EuroTech Suppliers | Warehouse A-12
GH-L-0765,Ghana,Home Appliances,Electric Fan Tower,660.65,GHS,"Oscillating, 3 speeds, remote, timer",Promo margin 12% | Nordic Wholesale | Backorder until 02/15
US-M-0766,United States,Home Appliances,Electric Fan Tower,52.74,USD,"Oscillating, 3 speeds, remote, timer",Low stock alert | Bulk discount applies 15% | Global Sourcing Co
KE-N-0767,Kenya,Audio,Bluetooth Speaker,5848.97,KES,"20W, waterproof IPX7, 15h playback",Stock in WH3 Berlin | EuroTech Suppliers | Bulk discount applies 15%
UK-O-0768,United Kingdom,TV & Display,LED TV 55 inch,361.9,GBP,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Backorder until 02/15 | Promo margin 12% | Pacific Imports Inc
CD-P-0769,Côte d'Ivoire,Audio,Bluetooth Speaker,32827.31,XOF,"20W, waterproof IPX7, 15h playback",Acme Electronics Ltd | Backorder until 02/15 | VIP margin 25%
US-Q-0770,United States,Personal Care,Electric Toothbrush,48.23,USD,"Sonic, 3 modes, 2-week battery",VIP margin 25% | Stock in WH3 Berlin | Global Sourcing Co
US-R-0771,United States,Power & Batteries,Portable Power Bank 20K,25.71,USD,"20000mAh, dual USB, 18W PD",Margin 22% | Warehouse A-12 | Pacific Imports Inc
FR-S-0772,France,Personal Care,Electric Toothbrush,44.05,EUR,"Sonic, 3 modes, 2-week battery",Target margin 18% | Low stock alert | Africa Direct Trading
CD-T-0773,Côte d'Ivoire,Power & Batteries,Portable Power Bank 20K,16896.01,XOF,"20000mAh, dual USB, 18W PD",Acme Electronics Ltd | Warehouse A-12 | Target margin 18%
KE-U-0774,Kenya,Wearables,Smart Watch Sport,12120.31,KES,"GPS, heart rate, 5ATM, 7-day battery",Margin 22% | Stock in WH3 Berlin | Acme Electronics Ltd
GE-V-0775,Germany,Kitchen Appliances,Coffee Maker Drip,36.02,EUR,"12-cup, programmable, thermal carafe",VIP margin 25% | EuroTech Suppliers | Warehouse A-12
US-W-0776,United States,Personal Care,Electric Toothbrush,48.16,USD,"Sonic, 3 modes, 2-week battery",Fulfilled from NL depot | Acme Electronics Ltd | Promo margin 12%
FR-X-0777,France,Kitchen Appliances,Coffee Maker Drip,34.26,EUR,"12-cup, programmable, thermal carafe",Acme Electronics Ltd | Warehouse A-12 | Target margin 18%
GE-Y-0778,Germany,Computing,Mechanical Keyboard,72.59,EUR,"Cherry MX, RGB, wired, UK layout",Bulk discount applies 15% | Low stock alert | Nordic Wholesale
NI-Z-0779,Nigeria,Audio,Bluetooth Speaker,83266.26,NGN,"20W, waterproof IPX7, 15h playback",EuroTech Suppliers | Backorder until 02/15 | Promo margin 12%
NE-A-0780,Netherlands,Kitchen Appliances,Smart Kettle Pro,47.22,EUR,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Margin 22% | Warehouse A-12
US-B-0781,United States,Computing,Webcam HD Pro,63.02,USD,"1080p 60fps, built-in mic, auto-focus",Margin 22% | EuroTech Suppliers | Backorder until 02/15
KE-C-0782,Kenya,Kitchen Appliances,Coffee Maker Drip,5305.86,KES,"12-cup, programmable, thermal carafe",Margin 22% | Global Sourcing Co | Fulfilled from NL depot
SA-D-0783,South Africa,Lighting,LED Desk Lamp,504.76,ZAR,"Dimmable, USB port, 5 brightness levels",VIP margin 25% | Pacific Imports Inc | Low stock alert
NE-E-0784,Netherlands,Computing,"Tablet 10""",186.4,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Target margin 18% | Warehouse A-12 | Global Sourcing Co
GE-F-0785,Germany,Audio,Wireless Bluetooth Earbuds,33.37,EUR,"ANC, 24h battery, IPX5, USB-C",Africa Direct Trading | Target margin 18% | Stock in WH3 Berlin
GE-G-0786,Germany,Wearables,Smart Watch Sport,84.99,EUR,"GPS, heart rate, 5ATM, 7-day battery",Backorder until 02/15 | Margin 22% | Global Sourcing Co
FR-H-0787,France,Audio,Bluetooth Speaker,42.55,EUR,"20W, waterproof IPX7, 15h playback",Target margin 18% | Global Sourcing Co | Backorder until 02/15
KE-I-0788,Kenya,Home Appliances,Electric Fan Tower,7518.86,KES,"Oscillating, 3 speeds, remote, timer",Warehouse A-12 | Africa Direct Trading | Target margin 18%
SA-J-0789,South Africa,Personal Care,Electric Toothbrush,837.74,ZAR,"Sonic, 3 modes, 2-week battery",Fulfilled from NL depot | Global Sourcing Co | Bulk discount applies 15%
FR-K-0790,France,Audio,Bluetooth Speaker,48.73,EUR,"20W, waterproof IPX7, 15h playback",Africa Direct Trading | Low stock alert | Promo margin 12%
GH-L-0791,Ghana,Lighting,LED Desk Lamp,382.09,GHS,"Dimmable, USB port, 5 brightness levels",Acme Electronics Ltd | Promo margin 12% | Low stock alert
GH-M-0792,Ghana,TV & Display,LED TV 55 inch,6395.9,GHS,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Acme Electronics Ltd | Margin 22% | Backorder until 02/15
FR-N-0793,France,Solar & Power,Solar Inverter TS-9000-X,1054.83,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Nordic Wholesale | Target margin 18% | Fulfilled from NL depot
GE-O-0794,Germany,Lighting,LED Desk Lamp,25.45,EUR,"Dimmable, USB port, 5 brightness levels",Fulfilled from NL depot | Bulk discount applies 15% | Pacific Imports Inc
UK-P-0795,United Kingdom,Kitchen Appliances,Coffee Maker Drip,33.11,GBP,"12-cup, programmable, thermal carafe",Low stock alert | Global Sourcing Co | Promo margin 12%
US-Q-0796,United States,Computing,Mechanical Keyboard,73.86,USD,"Cherry MX, RGB, wired, UK layout",Africa Direct Trading | VIP margin 25% | Stock in WH3 Berlin
NI-R-0797,Nigeria,Lighting,LED Desk Lamp,45676.26,NGN,"Dimmable, USB port, 5 brightness levels",Acme Electronics Ltd | Promo margin 12% | Low stock alert
KE-S-0798,Kenya,Kitchen Appliances,Coffee Maker Drip,4830.11,KES,"12-cup, programmable, thermal carafe",Low stock alert | EuroTech Suppliers | Target margin 18%
FR-T-0799,France,Audio,Bluetooth Speaker,43.18,EUR,"20W, waterproof IPX7, 15h playback",Promo margin 12% | Nordic Wholesale | Fulfilled from NL depot
NE-U-0800,Netherlands,Wearables,Fitness Tracker Band,28.87,EUR,"Steps, sleep, HR, 14-day battery",VIP margin 25% | Acme Electronics Ltd | Low stock alert
GH-V-0801,Ghana,Kitchen Appliances,Smart Kettle Pro,633.45,GHS,"1.7L, 3000W, boil-dry protection, LED display",EuroTech Suppliers | Low stock alert | Bulk discount applies 15%
GE-W-0802,Germany,Audio,Wireless Bluetooth Earbuds,30.99,EUR,"ANC, 24h battery, IPX5, USB-C",Promo margin 12% | Global Sourcing Co | Warehouse A-12
GH-X-0803,Ghana,Lighting,LED Desk Lamp,338.89,GHS,"Dimmable, USB port, 5 brightness levels",Acme Electronics Ltd | Target margin 18% | Warehouse A-12
NE-Y-0804,Netherlands,Wearables,Smart Watch Sport,89.86,EUR,"GPS, heart rate, 5ATM, 7-day battery",Global Sourcing Co | Target margin 18% | Stock in WH3 Berlin
UK-Z-0805,United Kingdom,Audio,Wireless Bluetooth Earbuds,30.09,GBP,"ANC, 24h battery, IPX5, USB-C",Low stock alert | Acme Electronics Ltd | Bulk discount applies 15%
KE-A-0806,Kenya,Personal Care,Electric Toothbrush,5735.97,KES,"Sonic, 3 modes, 2-week battery",Warehouse A-12 | VIP margin 25% | Nordic Wholesale
NI-B-0807,Nigeria,TV & Display,LED TV 55 inch,694856.2,NGN,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Low stock alert | Bulk discount applies 15% | Nordic Wholesale
GH-C-0808,Ghana,Personal Care,Electric Toothbrush,556.9,GHS,"Sonic, 3 modes, 2-week battery",EuroTech Suppliers | Margin 22% | Fulfilled from NL depot
NI-D-0809,Nigeria,Audio,Bluetooth Speaker,85177.07,NGN,"20W, waterproof IPX7, 15h playback",Pacific Imports Inc | Stock in WH3 Berlin | Bulk discount applies 15%
GH-E-0810,Ghana,Personal Care,Electric Toothbrush,590.05,GHS,"Sonic, 3 modes, 2-week battery",Africa Direct Trading | Stock in WH3 Berlin | Promo margin 12%
CD-F-0811,Côte d'Ivoire,Personal Care,Electric Toothbrush,24770.61,XOF,"Sonic, 3 modes, 2-week battery",Promo margin 12% | Pacific Imports Inc | Backorder until 02/15
GE-G-0812,Germany,Audio,Bluetooth Speaker,50.71,EUR,"20W, waterproof IPX7, 15h playback",Fulfilled from NL depot | Margin 22% | Pacific Imports Inc
GH-H-0813,Ghana,Wearables,Smart Watch Sport,1180.52,GHS,"GPS, heart rate, 5ATM, 7-day battery",Acme Electronics Ltd | Backorder until 02/15 | VIP margin 25%
GH-I-0814,Ghana,Computing,Webcam HD Pro,727.64,GHS,"1080p 60fps, built-in mic, auto-focus",Promo margin 12% | Africa Direct Trading | Low stock alert
CA-J-0815,Canada,TV & Display,LED TV 55 inch,639.23,CAD,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Promo margin 12% | Stock in WH3 Berlin | Pacific Imports Inc
NI-K-0816,Nigeria,Home Appliances,Electric Fan Tower,89227.2,NGN,"Oscillating, 3 speeds, remote, timer",Promo margin 12% | Acme Electronics Ltd | Backorder until 02/15
CD-L-0817,Côte d'Ivoire,Audio,Bluetooth Speaker,31898.82,XOF,"20W, waterproof IPX7, 15h playback",Nordic Wholesale | Low stock alert | Target margin 18%
US-M-0818,United States,Wearables,Smart Watch Sport,100.74,USD,"GPS, heart rate, 5ATM, 7-day battery",Warehouse A-12 | Acme Electronics Ltd | Promo margin 12%
FR-N-0819,France,Solar & Power,Solar Inverter TS-9000-X,1144.2,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Global Sourcing Co | Margin 22% | Backorder until 02/15
NE-O-0820,Netherlands,Lighting,LED Desk Lamp,27.68,EUR,"Dimmable, USB port, 5 brightness levels",Promo margin 12% | Backorder until 02/15 | EuroTech Suppliers
CA-P-0821,Canada,Solar & Power,Solar Inverter TS-9000-X,1602.83,CAD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Global Sourcing Co | Bulk discount applies 15% | Stock in WH3 Berlin
CA-Q-0822,Canada,Solar & Power,Solar Inverter TS-9000-X,1765.56,CAD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",EuroTech Suppliers | VIP margin 25% | Low stock alert
US-R-0823,United States,Computing,Mechanical Keyboard,79.34,USD,"Cherry MX, RGB, wired, UK layout",Stock in WH3 Berlin | Bulk discount applies 15% | Nordic Wholesale
CA-S-0824,Canada,Audio,Wireless Bluetooth Earbuds,52.26,CAD,"ANC, 24h battery, IPX5, USB-C",Africa Direct Trading | Fulfilled from NL depot | Bulk discount applies 15%
NI-T-0825,Nigeria,Computing,Webcam HD Pro,86369.07,NGN,"1080p 60fps, built-in mic, auto-focus",Acme Electronics Ltd | Stock in WH3 Berlin | Target margin 18%
KE-U-0826,Kenya,Computing,"Tablet 10""",28464.29,KES,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Low stock alert | Promo margin 12% | Global Sourcing Co
CA-V-0827,Canada,Audio,Wireless Bluetooth Earbuds,46.35,CAD,"ANC, 24h battery, IPX5, USB-C",Pacific Imports Inc | Stock in WH3 Berlin | Promo margin 12%
